step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
279000	279	4.39458	26367.5	0	5104.5	4599.38	0	25139.1	0	0	0	-nan
280000	280	4.36487	26189.2	0	5034.6	4357.08	0	25511.3	0	0	0	-nan
281000	281	4.3704	26222.4	0	5004.96	4670.55	0	25450.8	0	0	0	-nan
282000	282	4.42049	26522.9	0	5096.7	4606.27	0	25311.4	0	0	0	-nan
283000	283	4.47059	26823.6	0	5197.01	4444.74	0	25580.6	0	0	0	-nan
284000	284	4.43228	26593.7	0	5238.62	4460.66	0	25771.3	0	0	0	-nan
285000	285	4.41115	26466.9	0	5189.85	4124.22	0	25330.8	0	0	0	-nan
286000	286	4.38463	26307.8	0	5502.99	4431.02	0	25475.7	0	0	0	-nan
287000	287	4.49545	26972.7	0	5388.09	4605.6	0	25308.3	0	0	0	-nan
288000	288	4.42968	26578.1	0	5039.37	4413.59	0	25401.9	0	0	0	-nan
289000	289	4.45403	26724.2	0	5053.61	4581.95	0	25583.9	0	0	0	-nan
290000	290	4.49264	26955.8	0	5042.85	4441.09	0	25737.9	0	0	0	-nan
291000	291	4.39693	26381.6	0	5398.1	4689.77	0	25770.9	0	0	0	-nan
292000	292	4.43603	26616.2	0	5159.35	4534.44	0	25387.7	0	0	0	-nan
293000	293	4.37262	26235.7	0	4970.97	4485.59	0	25304.8	0	0	0	-nan
294000	294	4.4332	26599.2	0	5120.81	4206.71	0	25369.9	0	0	0	-nan
295000	295	4.28864	25731.8	0	5066.7	4651.92	0	25499.8	0	0	0	-nan
296000	296	4.45177	26710.6	0	5245.53	4554.3	0	25707.6	0	0	0	-nan
297000	297	4.39096	26345.8	0	5117.95	4703.87	0	25335.6	0	0	0	-nan
298000	298	4.47503	26850.2	0	5053	4461.65	0	25438.2	0	0	0	-nan
299000	299	4.48575	26914.5	0	5234.14	4403.91	0	25291.6	0	0	0	-nan
300000	300	4.39628	26377.7	0	5322.64	4471.41	0	25412.5	0	0	0	-nan
301000	301	4.47097	26825.8	0	5323.24	4467.05	0	25481.6	0	0	0	-nan
302000	302	4.34827	26089.6	0	5422.14	4346.74	0	25741.5	0	0	0	-nan
303000	303	4.46564	26793.8	0	5246.08	4400.59	0	25330.8	0	0	0	-nan
304000	304	4.52962	27177.7	0	5152.47	4375.67	0	25354	0	0	0	-nan
305000	305	4.34912	26094.7	0	5352.03	4599.46	0	25888.3	0	0	0	-nan
306000	306	4.42748	26564.9	0	5176.93	4236.8	0	25478.9	0	0	0	-nan
