# cr len_gsub pn pdi
1.739000000000000000e+03 2.660000000000000000e+02 7.518796992481203034e+00 1.990079000000003706e+00
1.740000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 1.994655000000003842e+00
1.741000000000000000e+03 2.640000000000000000e+02 7.575757575757576134e+00 1.993728000000003719e+00
1.742000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 1.999063000000003587e+00
1.745000000000000000e+03 2.600000000000000000e+02 7.692307692307692513e+00 1.986790000000003387e+00
1.746000000000000000e+03 2.590000000000000000e+02 7.722007722007721675e+00 1.987695500000003612e+00
1.747000000000000000e+03 2.580000000000000000e+02 7.751937984496123590e+00 1.980537000000003545e+00
1.748000000000000000e+03 2.570000000000000000e+02 7.782101167315174983e+00 1.973888500000003488e+00
1.750000000000000000e+03 2.550000000000000000e+02 7.843137254901960453e+00 1.962352500000003275e+00
1.751000000000000000e+03 2.540000000000000000e+02 7.874015748031496287e+00 1.955673000000003103e+00
1.752000000000000000e+03 2.530000000000000000e+02 7.905138339920948276e+00 1.960623500000003405e+00
1.753000000000000000e+03 2.520000000000000000e+02 7.936507936507936734e+00 2.032253999999995120e+00
1.754000000000000000e+03 2.510000000000000000e+02 7.968127490039840666e+00 2.028707499999993225e+00
1.755000000000000000e+03 2.500000000000000000e+02 8.000000000000000000e+00 2.029249999999993115e+00
1.756000000000000000e+03 2.490000000000000000e+02 8.032128514056225299e+00 2.030843999999992988e+00
1.757000000000000000e+03 2.480000000000000000e+02 8.064516129032258007e+00 2.043519999999993342e+00
1.758000000000000000e+03 2.470000000000000000e+02 8.097165991902834037e+00 2.078751999999992162e+00
1.760000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.067432499999992235e+00
1.762000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 2.108875499999991909e+00
1.763000000000000000e+03 2.420000000000000000e+02 8.264462809917354491e+00 2.101406999999992031e+00
1.764000000000000000e+03 2.410000000000000000e+02 8.298755186721992416e+00 2.123089499999991414e+00
1.766000000000000000e+03 2.390000000000000000e+02 8.368200836820083310e+00 2.148131999999991493e+00
1.767000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 2.139500999999991215e+00
1.768000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 2.155159499999991457e+00
1.769000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 2.147127999999991488e+00
1.770000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.144844999999991675e+00
1.771000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.144844999999991675e+00
1.773000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.134978999999991967e+00
1.774000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.127671999999992014e+00
1.775000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.123005499999992107e+00
1.776000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.123005499999992107e+00
1.777000000000000000e+03 2.300000000000000000e+02 8.695652173913043015e+00 2.195924999999991911e+00
1.778000000000000000e+03 2.290000000000000000e+02 8.733624454148472438e+00 2.198743499999990636e+00
1.780000000000000000e+03 2.270000000000000000e+02 8.810572687224668798e+00 2.182718499999991124e+00
1.781000000000000000e+03 2.260000000000000000e+02 8.849557522123893349e+00 2.173780999999991081e+00
1.782000000000000000e+03 2.250000000000000000e+02 8.888888888888889284e+00 2.164499999999990543e+00
1.783000000000000000e+03 2.240000000000000000e+02 8.928571428571428825e+00 2.156783999999991153e+00
1.784000000000000000e+03 2.230000000000000000e+02 8.968609865470851261e+00 2.148716499999991036e+00
1.785000000000000000e+03 2.220000000000000000e+02 9.009009009009009361e+00 2.172380999999990792e+00
1.786000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.163258499999991091e+00
1.787000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 2.154239999999991273e+00
1.788000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.145652499999991747e+00
1.790000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.129203999999992547e+00
1.791000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 2.123711999999991829e+00
1.792000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.117964999999992326e+00
1.793000000000000000e+03 2.140000000000000000e+02 9.345794392523364635e+00 2.109825999999992874e+00
1.794000000000000000e+03 2.130000000000000000e+02 9.389671361502347935e+00 2.122225499999992770e+00
1.795000000000000000e+03 2.120000000000000000e+02 9.433962264150943966e+00 2.115123999999992677e+00
1.796000000000000000e+03 2.110000000000000000e+02 9.478672985781990690e+00 2.106412999999992763e+00
1.797000000000000000e+03 2.100000000000000000e+02 9.523809523809523725e+00 2.097794999999993415e+00
1.798000000000000000e+03 2.090000000000000000e+02 9.569377990430622205e+00 2.088327999999993523e+00
1.799000000000000000e+03 2.080000000000000000e+02 9.615384615384614975e+00 2.083223999999993747e+00
1.800000000000000000e+03 2.070000000000000000e+02 9.661835748792270806e+00 2.093908499999993289e+00
1.803000000000000000e+03 2.040000000000000000e+02 9.803921568627451677e+00 2.073455999999993526e+00
1.804000000000000000e+03 2.030000000000000000e+02 9.852216748768473309e+00 2.070599999999993113e+00
1.805000000000000000e+03 2.020000000000000000e+02 9.900990099009900902e+00 2.062621999999993960e+00
1.806000000000000000e+03 2.010000000000000000e+02 9.950248756218904589e+00 2.054420999999994280e+00
1.807000000000000000e+03 2.000000000000000000e+02 1.000000000000000000e+01 2.049299999999994348e+00
1.808000000000000000e+03 1.990000000000000000e+02 1.005025125628140792e+01 2.049500999999994022e+00
1.809000000000000000e+03 1.980000000000000000e+02 1.010101010101010033e+01 2.039597999999994471e+00
1.810000000000000000e+03 1.970000000000000000e+02 1.015228426395939110e+01 2.029493999999994802e+00
1.811000000000000000e+03 1.960000000000000000e+02 1.020408163265306101e+01 2.023307999999994333e+00
1.812000000000000000e+03 1.950000000000000000e+02 1.025641025641025728e+01 2.013082499999994557e+00
1.814000000000000000e+03 1.930000000000000000e+02 1.036269430051813423e+01 2.017428999999995032e+00
1.815000000000000000e+03 1.920000000000000000e+02 1.041666666666666607e+01 2.013695999999995045e+00
1.816000000000000000e+03 1.910000000000000000e+02 1.047120418848167489e+01 2.030902999999995018e+00
1.817000000000000000e+03 1.900000000000000000e+02 1.052631578947368496e+01 2.021789999999994869e+00
1.818000000000000000e+03 1.890000000000000000e+02 1.058201058201058231e+01 2.013889499999995003e+00
1.819000000000000000e+03 1.880000000000000000e+02 1.063829787234042534e+01 2.023913999999995106e+00
1.820000000000000000e+03 1.870000000000000000e+02 1.069518716577540118e+01 2.047930499999994769e+00
1.821000000000000000e+03 1.860000000000000000e+02 1.075268817204301008e+01 2.037908999999995086e+00
1.822000000000000000e+03 1.850000000000000000e+02 1.081081081081081052e+01 2.029912499999995124e+00
1.824000000000000000e+03 1.830000000000000000e+02 1.092896174863387948e+01 2.020319999999995453e+00
1.825000000000000000e+03 1.820000000000000000e+02 1.098901098901098905e+01 2.014011999999995695e+00
1.826000000000000000e+03 1.810000000000000000e+02 1.104972375690607755e+01 2.007923499999995531e+00
1.827000000000000000e+03 1.800000000000000000e+02 1.111111111111111072e+01 2.006549999999995837e+00
1.828000000000000000e+03 1.790000000000000000e+02 1.117318435754189920e+01 1.999698499999995827e+00
1.829000000000000000e+03 1.780000000000000000e+02 1.123595505617977608e+01 1.995646999999995508e+00
1.831000000000000000e+03 1.760000000000000000e+02 1.136363636363636331e+01 2.001823999999995607e+00
1.832000000000000000e+03 1.760000000000000000e+02 1.136363636363636331e+01 2.001823999999995607e+00
1.833000000000000000e+03 1.750000000000000000e+02 1.142857142857142883e+01 2.001999999999995339e+00
1.834000000000000000e+03 1.740000000000000000e+02 1.149425287356321768e+01 1.993691999999995579e+00
1.835000000000000000e+03 1.730000000000000000e+02 1.156069364161849755e+01 1.982839499999995425e+00
1.836000000000000000e+03 1.720000000000000000e+02 1.162790697674418539e+01 1.974731999999995713e+00
1.837000000000000000e+03 1.710000000000000000e+02 1.169590643274853825e+01 1.976930999999995775e+00
1.838000000000000000e+03 1.700000000000000000e+02 1.176470588235294201e+01 1.970979999999995513e+00
1.839000000000000000e+03 1.690000000000000000e+02 1.183431952662721898e+01 1.961329499999995729e+00
1.840000000000000000e+03 1.680000000000000000e+02 1.190476190476190510e+01 1.979207999999995637e+00
1.841000000000000000e+03 1.670000000000000000e+02 1.197604790419161702e+01 1.968094999999995931e+00
1.842000000000000000e+03 1.660000000000000000e+02 1.204819277108433795e+01 1.957720999999995826e+00
1.843000000000000000e+03 1.650000000000000000e+02 1.212121212121212110e+01 1.969027499999995934e+00
1.844000000000000000e+03 1.640000000000000000e+02 1.219512195121951237e+01 1.984645999999995913e+00
1.845000000000000000e+03 1.630000000000000000e+02 1.226993865030674868e+01 2.004410999999995724e+00
1.846000000000000000e+03 1.620000000000000000e+02 1.234567901234567877e+01 1.997378999999996463e+00
1.848000000000000000e+03 1.600000000000000000e+02 1.250000000000000000e+01 1.974639999999996398e+00
1.849000000000000000e+03 1.590000000000000000e+02 1.257861635220125862e+01 1.972633499999996376e+00
1.850000000000000000e+03 1.580000000000000000e+02 1.265822784810126578e+01 1.980766999999996614e+00
