step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
251000	251	4.39495	26369.7	0	5277.26	4622.91	0	25941.7	0	0	0	-nan
252000	252	4.42319	26539.1	0	5184.48	4409.65	0	26028.1	0	0	0	-nan
253000	253	4.40617	26437	0	5077.41	4354.64	0	25886.8	0	0	0	-nan
254000	254	4.3546	26127.6	0	5186.6	4557.46	0	25835.1	0	0	0	-nan
255000	255	4.50924	27055.5	0	5366.13	4679.45	0	25965.7	0	0	0	-nan
256000	256	4.39752	26385.1	0	5334	4472.73	0	25892.3	0	0	0	-nan
257000	257	4.47245	26834.7	0	5043.53	4393.04	0	25927.3	0	0	0	-nan
258000	258	4.42766	26566	0	5284.6	4328.01	0	25489.6	0	0	0	-nan
259000	259	4.44298	26657.9	0	5293.97	4287.94	0	25721	0	0	0	-nan
260000	260	4.44649	26679	0	5136.26	4604.28	0	26249.8	0	0	0	-nan
261000	261	4.44318	26659.1	0	5454.28	4356.67	0	25932.2	0	0	0	-nan
262000	262	4.42603	26556.2	0	5180.94	4559.61	0	25448.7	0	0	0	-nan
263000	263	4.38333	26300	0	5094.89	4599.74	0	25556	0	0	0	-nan
264000	264	4.33262	25995.7	0	5356	4514.82	0	25413.8	0	0	0	-nan
265000	265	4.43179	26590.7	0	5130.22	4610.77	0	25599.3	0	0	0	-nan
266000	266	4.44743	26684.6	0	5264.78	4425.83	0	25610.1	0	0	0	-nan
267000	267	4.41419	26485.1	0	5370.96	4511.72	0	25380.6	0	0	0	-nan
268000	268	4.43463	26607.8	0	5277.12	4375.15	0	25542.3	0	0	0	-nan
269000	269	4.51177	27070.6	0	5220.18	4380.21	0	25725.4	0	0	0	-nan
270000	270	4.31846	25910.7	0	4922.44	4511.12	0	25400	0	0	0	-nan
271000	271	4.44419	26665.1	0	5080.73	4348.59	0	25463.3	0	0	0	-nan
272000	272	4.51308	27078.5	0	5022.14	4392.57	0	25402.4	0	0	0	-nan
273000	273	4.51615	27096.9	0	4961.4	4219.45	0	25050.1	0	0	0	-nan
274000	274	4.5471	27282.6	0	5288.8	4327.91	0	25144.5	0	0	0	-nan
275000	275	4.39974	26398.4	0	5232.59	4309.1	0	25325.8	0	0	0	-nan
276000	276	4.35269	26116.2	0	4991.45	4423.67	0	25425.7	0	0	0	-nan
277000	277	4.57952	27477.1	0	5223.58	4442.19	0	25933.6	0	0	0	-nan
278000	278	4.30536	25832.2	0	5162.58	4347.09	0	25915.4	0	0	0	-nan
279000	279	4.41474	26488.4	0	4837.23	4452.12	0	25682.2	0	0	0	-nan
280000	280	4.44179	26650.7	0	5272.73	4454.53	0	25921.5	0	0	0	-nan
281000	281	4.50247	27014.8	0	5491.75	4349.87	0	25546.1	0	0	0	-nan
282000	282	4.37579	26254.7	0	5285.73	4670.31	0	25310.9	0	0	0	-nan
283000	283	4.5398	27238.8	0	5053.16	4385.23	0	25548.9	0	0	0	-nan
284000	284	4.39292	26357.5	0	5414.28	4454.51	0	25830.9	0	0	0	-nan
285000	285	4.40807	26448.4	0	5462.06	4502.75	0	25748.5	0	0	0	-nan
286000	286	4.38526	26311.5	0	4990.94	4278.97	0	25828.6	0	0	0	-nan
287000	287	4.40442	26426.5	0	5296.17	4204.52	0	25673.9	0	0	0	-nan
288000	288	4.33524	26011.5	0	4916.5	4225.99	0	25510.4	0	0	0	-nan
289000	289	4.38607	26316.4	0	5194.02	4200.38	0	25675.8	0	0	0	-nan
290000	290	4.43114	26586.8	0	5242.51	4407.69	0	25600.1	0	0	0	-nan
291000	291	4.49168	26950.1	0	5018.5	4363	0	25705.5	0	0	0	-nan
292000	292	4.42124	26527.4	0	5392.19	4573.53	0	25314.1	0	0	0	-nan
293000	293	4.30598	25835.9	0	5374.98	4444.1	0	25470.1	0	0	0	-nan
294000	294	4.46808	26808.5	0	5214.69	4250.12	0	25331.7	0	0	0	-nan
295000	295	4.43421	26605.2	0	5109.82	4297.63	0	25425.8	0	0	0	-nan
296000	296	4.3424	26054.4	0	5359.42	4437.08	0	25429.2	0	0	0	-nan
297000	297	4.32943	25976.6	0	5047.11	4183.09	0	25303.3	0	0	0	-nan
298000	298	4.49122	26947.3	0	5332.09	4333.8	0	25670	0	0	0	-nan
299000	299	4.43076	26584.6	0	5093.96	4399.48	0	25329.3	0	0	0	-nan
300000	300	4.43485	26609.1	0	5266.28	4371.29	0	25627.9	0	0	0	-nan
301000	301	4.37132	26227.9	0	5343.74	4406.08	0	26153.9	0	0	0	-nan
302000	302	4.51769	27106.1	0	5119.97	4232.53	0	25789.6	0	0	0	-nan
303000	303	4.39361	26361.7	0	4948.66	4412.88	0	25978.6	0	0	0	-nan
304000	304	4.39239	26354.3	0	5451.72	4507.46	0	25680.3	0	0	0	-nan
305000	305	4.52066	27123.9	0	5179.56	4317.43	0	25968.8	0	0	0	-nan
306000	306	4.44675	26680.5	0	5140.52	4390.41	0	25880.1	0	0	0	-nan
307000	307	4.42556	26553.4	0	5143.05	4223.74	0	25530	0	0	0	-nan
308000	308	4.44637	26678.2	0	5060.8	4458.55	0	25638.4	0	0	0	-nan
