step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0	Fmax
1.553e+06	1553	2.50118	15007.1	154.464	2498.91	0	0	-11350.4	0	0	0	7000
1.554e+06	1554	2.46651	14799.1	186.7	2519.24	0	0	-11531.6	0	0	0	7000
1.555e+06	1555	2.43926	14635.6	171.138	2377.48	0	0	-11298.2	0	0	0	7000
1.556e+06	1556	2.50955	15057.3	200.076	2451.86	0	0	-11529.8	0	0	0	7396.97
1.557e+06	1557	2.45489	14729.4	170.203	2502.37	0	0	-11610.8	0	0	0	7000
1.558e+06	1558	2.53177	15190.6	155.338	2427.59	0	0	-11251	0	0	0	7000
1.559e+06	1559	2.45157	14709.4	196.921	2424.21	0	0	-11695.3	0	0	0	7000
1.56e+06	1560	2.46534	14792.1	181.715	2345.31	0	0	-11746.4	0	0	0	7000
1.561e+06	1561	2.47108	14826.5	178.637	2405.5	0	0	-11283	0	0	0	7000
1.562e+06	1562	2.4507	14704.2	183.785	2400.34	0	0	-11557.2	0	0	0	7000
1.563e+06	1563	2.42535	14552.1	154.766	2471.77	0	0	-11844.8	0	0	0	7000
1.564e+06	1564	2.48219	14893.1	192.93	2301.59	0	0	-11487.2	0	0	0	7000
1.565e+06	1565	2.49693	14981.6	163.246	2368.26	0	0	-11633	0	0	0	7000
1.566e+06	1566	2.49983	14999	147.554	2467.22	0	0	-11380.7	0	0	0	7000
1.567e+06	1567	2.42672	14560.3	160.206	2430.99	0	0	-11397.4	0	0	0	7000
1.568e+06	1568	2.45611	14736.6	165.274	2504.54	0	0	-11523.9	0	0	0	7000
1.569e+06	1569	2.54795	15287.7	192.51	2352.5	0	0	-11397.2	0	0	0	7000
1.57e+06	1570	2.52979	15178.7	166.073	2408.44	0	0	-11251.2	0	0	0	7000
1.571e+06	1571	2.47969	14878.2	169.009	2288.07	0	0	-11441.8	0	0	0	7000
1.572e+06	1572	2.4736	14841.6	182.191	2377.83	0	0	-11301.5	0	0	0	7293.48
1.573e+06	1573	2.44823	14689.4	178.556	2483.78	0	0	-11417	0	0	0	7000
1.574e+06	1574	2.52767	15166	206.783	2508.21	0	0	-11432.6	0	0	0	7000
1.575e+06	1575	2.4912	14947.2	192.666	2411.28	0	0	-11901.9	0	0	0	7000
1.576e+06	1576	2.43115	14586.9	162.143	2398.13	0	0	-11406.9	0	0	0	7391.81
1.577e+06	1577	2.44537	14672.2	192.426	2489.91	0	0	-11110.3	0	0	0	7000
1.578e+06	1578	2.45086	14705.1	178.318	2400.92	0	0	-11325.8	0	0	0	7000
1.579e+06	1579	2.51437	15086.2	186.565	2436.9	0	0	-11301.4	0	0	0	7000
1.58e+06	1580	2.53885	15233.1	191.319	2374.8	0	0	-11666	0	0	0	7399.02
1.581e+06	1581	2.46344	14780.6	188.075	2546.55	0	0	-11447	0	0	0	7142.78
1.582e+06	1582	2.47366	14841.9	186.462	2323.92	0	0	-11600.6	0	0	0	7000
1.583e+06	1583	2.50707	15042.4	134.867	2425.63	0	0	-11461.3	0	0	0	7000
1.584e+06	1584	2.39583	14375	183.606	2518.19	0	0	-11552.6	0	0	0	7000
1.585e+06	1585	2.49812	14988.7	141.326	2472.17	0	0	-11679.8	0	0	0	7000
1.586e+06	1586	2.46621	14797.3	165.343	2421.45	0	0	-11300.2	0	0	0	7000
1.587e+06	1587	2.50579	15034.7	161.399	2410.2	0	0	-11205.7	0	0	0	7000
1.588e+06	1588	2.47447	14846.8	162.192	2327.49	0	0	-11164.9	0	0	0	7000
1.589e+06	1589	2.39679	14380.7	176.043	2387.77	0	0	-11293.6	0	0	0	7000
1.59e+06	1590	2.48995	14939.7	161.928	2527.46	0	0	-11237.9	0	0	0	7000
1.591e+06	1591	2.42863	14571.8	147.151	2434.4	0	0	-11585.8	0	0	0	7000
1.592e+06	1592	2.48421	14905.3	183.791	2523.78	0	0	-11309.5	0	0	0	7301.65
1.593e+06	1593	2.50862	15051.7	224.437	2449.16	0	0	-11315.4	0	0	0	7941.4
1.594e+06	1594	2.50705	15042.3	175.075	2399.13	0	0	-11374.1	0	0	0	7000
1.595e+06	1595	2.50398	15023.9	186.584	2349.24	0	0	-11912.7	0	0	0	7000
1.596e+06	1596	2.5156	15093.6	192.056	2473.9	0	0	-11365.6	0	0	0	7000
1.597e+06	1597	2.4934	14960.4	150.036	2563.35	0	0	-11257.2	0	0	0	7000
1.598e+06	1598	2.50624	15037.4	206.374	2332.86	0	0	-11415.1	0	0	0	7000
1.599e+06	1599	2.41367	14482	170.816	2316.7	0	0	-11276.9	0	0	0	7000
1.6e+06	1600	2.51193	15071.6	136.978	2395.76	0	0	-11119.9	0	0	0	7000
1.601e+06	1601	2.46181	14770.9	222.352	2454.54	0	0	-11680.3	0	0	0	7000
1.602e+06	1602	2.46545	14792.7	180.163	2495.11	0	0	-11506.8	0	0	0	7000
1.603e+06	1603	2.46774	14806.5	155.323	2488.14	0	0	-11645.1	0	0	0	7854.13
1.604e+06	1604	2.46225	14773.5	191.056	2627.05	0	0	-11311.7	0	0	0	7000
1.605e+06	1605	2.46926	14815.6	188.263	2466.06	0	0	-11606.7	0	0	0	7000
1.606e+06	1606	2.50048	15002.9	211.059	2342.14	0	0	-11349.1	0	0	0	8210.36
1.607e+06	1607	2.48159	14889.6	154.76	2364.15	0	0	-11507.5	0	0	0	7000
1.608e+06	1608	2.46714	14802.9	163.116	2445.74	0	0	-11413.4	0	0	0	7483.66
1.609e+06	1609	2.47488	14849.3	183.088	2586.21	0	0	-11299	0	0	0	7000
1.61e+06	1610	2.50638	15038.3	139.556	2553.61	0	0	-11301.8	0	0	0	7000
1.611e+06	1611	2.45249	14714.9	140.235	2383.3	0	0	-11483.2	0	0	0	7000
1.612e+06	1612	2.42251	14535.1	152.85	2430.35	0	0	-11755.5	0	0	0	7000
1.613e+06	1613	2.49284	14957	156.459	2513.57	0	0	-11557	0	0	0	7317.56
1.614e+06	1614	2.47326	14839.6	171.898	2437.75	0	0	-11394.4	0	0	0	7000
1.615e+06	1615	2.48295	14897.7	169.958	2554.02	0	0	-11332.2	0	0	0	7039.35
1.616e+06	1616	2.49686	14981.2	212.418	2501.36	0	0	-11368.3	0	0	0	7000
1.617e+06	1617	2.4538	14722.8	155.69	2396.4	0	0	-11501.1	0	0	0	7000
1.618e+06	1618	2.49774	14986.4	176.825	2527.47	0	0	-11375.1	0	0	0	7000
1.619e+06	1619	2.55208	15312.5	213.926	2465.94	0	0	-11669	0	0	0	7000
1.62e+06	1620	2.53519	15211.2	193.041	2389.23	0	0	-11307.9	0	0	0	7000
1.621e+06	1621	2.50422	15025.3	156.477	2523.14	0	0	-11348.1	0	0	0	7000
1.622e+06	1622	2.47059	14823.5	204.087	2515.61	0	0	-11383.8	0	0	0	7000
1.623e+06	1623	2.48518	14911.1	140.133	2468.79	0	0	-11569.9	0	0	0	7000
1.624e+06	1624	2.47795	14867.7	158.605	2435.35	0	0	-11161	0	0	0	7000
1.625e+06	1625	2.54958	15297.5	178.085	2422.96	0	0	-11344.5	0	0	0	7000
1.626e+06	1626	2.44146	14648.8	170.971	2607.76	0	0	-11378.2	0	0	0	7000
1.627e+06	1627	2.49184	14951	170.985	2444.72	0	0	-11507.2	0	0	0	7000
1.628e+06	1628	2.42494	14549.6	151.267	2401.3	0	0	-11578.8	0	0	0	7000
1.629e+06	1629	2.49804	14988.2	164.812	2464.14	0	0	-11483.3	0	0	0	7000
1.63e+06	1630	2.51334	15080	213.712	2552.71	0	0	-11442.6	0	0	0	7000
1.631e+06	1631	2.47722	14863.3	155.372	2603.26	0	0	-11766.9	0	0	0	7823.91
1.632e+06	1632	2.48294	14897.6	156.672	2444.41	0	0	-11737.6	0	0	0	7000
1.633e+06	1633	2.41733	14504	181.658	2474.53	0	0	-11486.9	0	0	0	7000
1.634e+06	1634	2.4851	14910.6	144.271	2524.8	0	0	-11459.4	0	0	0	7000
1.635e+06	1635	2.47241	14834.5	170.127	2358.35	0	0	-11277	0	0	0	7000
1.636e+06	1636	2.46203	14772.2	172.251	2447.4	0	0	-11718	0	0	0	7000
1.637e+06	1637	2.48806	14928.3	181.152	2444.3	0	0	-11389.7	0	0	0	7000
1.638e+06	1638	2.46811	14808.6	164.239	2301.65	0	0	-11585.1	0	0	0	7000
1.639e+06	1639	2.46734	14804	189.384	2399.58	0	0	-11466.7	0	0	0	7000
1.64e+06	1640	2.51204	15072.2	217.365	2339.66	0	0	-11828.4	0	0	0	7000
1.641e+06	1641	2.48299	14898	179.193	2589.18	0	0	-11496.8	0	0	0	7759
1.642e+06	1642	2.49182	14950.9	196.847	2267.82	0	0	-11221.7	0	0	0	7705.19
1.643e+06	1643	2.47241	14834.5	138.341	2467.95	0	0	-11584	0	0	0	7000
1.644e+06	1644	2.50522	15031.3	205.623	2496.73	0	0	-11541.7	0	0	0	7000
1.645e+06	1645	2.5306	15183.6	173.135	2218.56	0	0	-11699.6	0	0	0	7000
1.646e+06	1646	2.52843	15170.6	159.363	2499.46	0	0	-11585.9	0	0	0	7000
1.647e+06	1647	2.49746	14984.7	168.759	2484.7	0	0	-11167.9	0	0	0	7000
1.648e+06	1648	2.4728	14836.8	155.569	2370.72	0	0	-11383.7	0	0	0	7000
1.649e+06	1649	2.49676	14980.6	186.183	2463.59	0	0	-11357.9	0	0	0	7179.4
1.65e+06	1650	2.50165	15009.9	158.799	2456.23	0	0	-11515.9	0	0	0	7731.23
1.651e+06	1651	2.45315	14718.9	165.905	2261.95	0	0	-11508.6	0	0	0	7342.29
1.652e+06	1652	2.45306	14718.4	174.757	2455.77	0	0	-11481.5	0	0	0	7000
1.653e+06	1653	2.48577	14914.6	180.324	2364.76	0	0	-11831.1	0	0	0	7000
1.654e+06	1654	2.51904	15114.2	188.85	2454.39	0	0	-11700.5	0	0	0	7249.42
1.655e+06	1655	2.41006	14460.4	135.005	2351.64	0	0	-11605.9	0	0	0	7000
1.656e+06	1656	2.4463	14677.8	145.793	2489.11	0	0	-11609.5	0	0	0	7000
1.657e+06	1657	2.51675	15100.5	185.707	2472.61	0	0	-11633.2	0	0	0	7198.26
1.658e+06	1658	2.50599	15035.9	178.754	2502.02	0	0	-11560.1	0	0	0	7000
1.659e+06	1659	2.4585	14751	186.662	2436.77	0	0	-11435.1	0	0	0	7000
1.66e+06	1660	2.52991	15179.5	160.935	2439.28	0	0	-11563.7	0	0	0	7000
1.661e+06	1661	2.46296	14777.7	167.249	2481.05	0	0	-11402.8	0	0	0	7000
1.662e+06	1662	2.45694	14741.6	168.553	2462.27	0	0	-11342.1	0	0	0	7000
1.663e+06	1663	2.46439	14786.4	162.57	2484.13	0	0	-11721.5	0	0	0	7246.42
1.664e+06	1664	2.51155	15069.3	155.047	2401.33	0	0	-11489.1	0	0	0	7000
1.665e+06	1665	2.51818	15109.1	170.95	2444.58	0	0	-11473.5	0	0	0	7000
1.666e+06	1666	2.43554	14613.2	177.952	2361.97	0	0	-11594.8	0	0	0	7000
1.667e+06	1667	2.47135	14828.1	193.419	2592.01	0	0	-11444.5	0	0	0	7000
1.668e+06	1668	2.48657	14919.4	219.136	2426.83	0	0	-11584.3	0	0	0	7062.81
1.669e+06	1669	2.50635	15038.1	173.672	2400.92	0	0	-11229.2	0	0	0	7048.79
1.67e+06	1670	2.43003	14580.2	202.393	2286.82	0	0	-11292.8	0	0	0	7988.28
1.671e+06	1671	2.48497	14909.8	160.633	2463.49	0	0	-11408.7	0	0	0	7000
1.672e+06	1672	2.43955	14637.3	173.182	2441.99	0	0	-11350	0	0	0	7085.17
1.673e+06	1673	2.5247	15148.2	201.887	2416.67	0	0	-11835.2	0	0	0	7000
1.674e+06	1674	2.44733	14684	143.117	2488.91	0	0	-11584.7	0	0	0	7000
1.675e+06	1675	2.46713	14802.8	164.096	2450.84	0	0	-11564.3	0	0	0	7298.02
1.676e+06	1676	2.49907	14994.4	188.553	2403.34	0	0	-11509.8	0	0	0	7000
1.677e+06	1677	2.55695	15341.7	190.852	2389.74	0	0	-11406.9	0	0	0	7000
1.678e+06	1678	2.45279	14716.7	170.762	2496.74	0	0	-11536.5	0	0	0	7621.21
1.679e+06	1679	2.52265	15135.9	187.322	2462.05	0	0	-11527.8	0	0	0	7000
1.68e+06	1680	2.44747	14684.8	181.431	2434.61	0	0	-11448.9	0	0	0	7000
1.681e+06	1681	2.44213	14652.8	196.404	2485.95	0	0	-11602.6	0	0	0	7818.27
1.682e+06	1682	2.47634	14858	155.218	2256.33	0	0	-11359.1	0	0	0	7000
1.683e+06	1683	2.47731	14863.8	197.024	2611.59	0	0	-11224.2	0	0	0	7000
1.684e+06	1684	2.52533	15152	164.703	2328.31	0	0	-11440	0	0	0	7000
1.685e+06	1685	2.49209	14952.5	199.464	2624.43	0	0	-11300.8	0	0	0	7000
1.686e+06	1686	2.472	14832	141.402	2473.22	0	0	-11139.9	0	0	0	7000
1.687e+06	1687	2.5414	15248.4	150.109	2408.29	0	0	-11432	0	0	0	7000
1.688e+06	1688	2.47696	14861.8	201.358	2370.46	0	0	-11435.5	0	0	0	7000
1.689e+06	1689	2.49994	14999.6	159.824	2339.98	0	0	-11502.9	0	0	0	7000
1.69e+06	1690	2.46077	14764.6	225.537	2412.27	0	0	-11263.2	0	0	0	7000
1.691e+06	1691	2.49897	14993.8	179.723	2490.92	0	0	-11064.3	0	0	0	7000
1.692e+06	1692	2.47973	14878.4	183.921	2419.09	0	0	-11062.2	0	0	0	7000
1.693e+06	1693	2.46016	14761	214.659	2405.2	0	0	-11097.8	0	0	0	7000
1.694e+06	1694	2.54869	15292.1	233.411	2472.04	0	0	-11227.6	0	0	0	7169.26
1.695e+06	1695	2.52041	15122.4	202.72	2606.79	0	0	-11456.3	0	0	0	7000
1.696e+06	1696	2.48044	14882.6	137.189	2499.89	0	0	-11206.1	0	0	0	7000
1.697e+06	1697	2.53738	15224.3	187.921	2449.27	0	0	-11189.7	0	0	0	7391.15
1.698e+06	1698	2.56295	15377.7	191.206	2439.52	0	0	-11459.3	0	0	0	7000
1.699e+06	1699	2.41135	14468.1	191.519	2383.52	0	0	-11261.1	0	0	0	7000
1.7e+06	1700	2.48089	14885.3	166.54	2482.19	0	0	-11306.2	0	0	0	7107.01
1.701e+06	1701	2.46373	14782.4	148.416	2457.54	0	0	-11455	0	0	0	7000
1.702e+06	1702	2.46088	14765.3	185.958	2483.89	0	0	-11419.2	0	0	0	7928.72
1.703e+06	1703	2.43676	14620.5	176.835	2387.49	0	0	-11409.8	0	0	0	7000
1.704e+06	1704	2.42764	14565.8	192.643	2490.98	0	0	-11385.3	0	0	0	7000
1.705e+06	1705	2.50441	15026.4	228.392	2477.74	0	0	-11253.1	0	0	0	7000
1.706e+06	1706	2.44508	14670.5	154.291	2379.37	0	0	-11514	0	0	0	7000
1.707e+06	1707	2.44898	14693.9	183.579	2529.57	0	0	-11606	0	0	0	7000
1.708e+06	1708	2.4553	14731.8	170.094	2350.8	0	0	-11641.6	0	0	0	7000
1.709e+06	1709	2.48006	14880.3	166.139	2365.04	0	0	-11361.3	0	0	0	7000
1.71e+06	1710	2.43789	14627.4	172.911	2394.45	0	0	-11398.9	0	0	0	7018.11
1.711e+06	1711	2.49948	14996.9	150.404	2355.65	0	0	-11321.3	0	0	0	7000
1.712e+06	1712	2.43838	14630.3	195.484	2507.41	0	0	-11615.2	0	0	0	7455.48
1.713e+06	1713	2.45801	14748	156.302	2493.51	0	0	-11504.5	0	0	0	7000
1.714e+06	1714	2.46191	14771.4	180.678	2372.03	0	0	-11234.9	0	0	0	7000
1.715e+06	1715	2.49932	14995.9	182.845	2431.17	0	0	-11498.6	0	0	0	7000
1.716e+06	1716	2.49221	14953.3	185.066	2460.66	0	0	-11690.7	0	0	0	7000
1.717e+06	1717	2.4679	14807.4	180.533	2510.26	0	0	-11785.6	0	0	0	7252.77
1.718e+06	1718	2.4617	14770.2	224.181	2384.83	0	0	-11486	0	0	0	7000
1.719e+06	1719	2.42607	14556.4	151.874	2382.8	0	0	-11585.2	0	0	0	7000
1.72e+06	1720	2.48324	14899.4	168.097	2366.39	0	0	-11529.3	0	0	0	7000
1.721e+06	1721	2.50626	15037.6	191.851	2366.33	0	0	-11582.2	0	0	0	7000
1.722e+06	1722	2.52046	15122.7	128.452	2463.83	0	0	-11743	0	0	0	7000
1.723e+06	1723	2.4618	14770.8	167.545	2394.01	0	0	-11561.1	0	0	0	7000
1.724e+06	1724	2.52518	15151.1	201.951	2578.72	0	0	-11308.6	0	0	0	7000
1.725e+06	1725	2.49751	14985	164.098	2471.6	0	0	-11492.3	0	0	0	7000
1.726e+06	1726	2.50098	15005.9	176.544	2385.26	0	0	-11654.3	0	0	0	7000
1.727e+06	1727	2.52941	15176.5	148.643	2486.06	0	0	-11701.1	0	0	0	7000
1.728e+06	1728	2.46425	14785.5	169.766	2609.92	0	0	-11823.6	0	0	0	7000
1.729e+06	1729	2.47876	14872.5	173.787	2388.23	0	0	-11847.8	0	0	0	7169.6
1.73e+06	1730	2.42023	14521.4	168.817	2464.29	0	0	-11475.2	0	0	0	7131.64
1.731e+06	1731	2.53252	15195.1	160.971	2413.99	0	0	-11586.9	0	0	0	7000
1.732e+06	1732	2.54697	15281.8	192.149	2362.44	0	0	-11448.5	0	0	0	7000
1.733e+06	1733	2.47446	14846.8	216.157	2427.15	0	0	-11704.7	0	0	0	7100.35
1.734e+06	1734	2.44754	14685.2	179.997	2423.29	0	0	-11674.6	0	0	0	7000
1.735e+06	1735	2.43161	14589.7	176.203	2444.13	0	0	-11654.2	0	0	0	7000
1.736e+06	1736	2.5186	15111.6	169.641	2367.31	0	0	-11883	0	0	0	7000
1.737e+06	1737	2.51209	15072.5	169.908	2470.46	0	0	-11514.5	0	0	0	7000
1.738e+06	1738	2.47156	14829.4	193.472	2486.48	0	0	-11826.3	0	0	0	7152.16
1.739e+06	1739	2.46752	14805.1	179.702	2448.23	0	0	-11497.5	0	0	0	7092.35
1.74e+06	1740	2.49313	14958.8	163.655	2458.64	0	0	-11528.5	0	0	0	7000
1.741e+06	1741	2.49296	14957.7	174.966	2469.65	0	0	-11198.9	0	0	0	7335
1.742e+06	1742	2.53991	15239.5	128.594	2532.87	0	0	-11893.9	0	0	0	7000
1.743e+06	1743	2.47847	14870.8	158.45	2427.95	0	0	-11740.8	0	0	0	7000
1.744e+06	1744	2.55265	15315.9	192.479	2530.33	0	0	-11589.9	0	0	0	7344.72
1.745e+06	1745	2.52137	15128.2	178.311	2484.46	0	0	-11729.5	0	0	0	7000
1.746e+06	1746	2.52686	15161.1	242.416	2531.59	0	0	-11332.7	0	0	0	7000
1.747e+06	1747	2.46149	14768.9	158.252	2543.98	0	0	-11792	0	0	0	7000
1.748e+06	1748	2.48816	14929	181.838	2379.53	0	0	-11724.3	0	0	0	7000
1.749e+06	1749	2.50489	15029.3	182.114	2412.61	0	0	-11510.9	0	0	0	7000
1.75e+06	1750	2.50937	15056.2	130.045	2380.5	0	0	-11517.8	0	0	0	7000
1.751e+06	1751	2.51742	15104.5	171.02	2436.19	0	0	-11508.3	0	0	0	7000
1.752e+06	1752	2.44205	14652.3	195.573	2354.79	0	0	-11580.8	0	0	0	7000
1.753e+06	1753	2.41673	14500.4	193.997	2329.38	0	0	-11598.1	0	0	0	7000
1.754e+06	1754	2.50781	15046.9	176.288	2490.31	0	0	-11786.5	0	0	0	7000
1.755e+06	1755	2.45232	14713.9	232.078	2414.03	0	0	-11643.4	0	0	0	7000
1.756e+06	1756	2.44513	14670.8	196.54	2476.07	0	0	-11601	0	0	0	7000
1.757e+06	1757	2.46502	14790.1	141.061	2511.31	0	0	-11817.8	0	0	0	7000
1.758e+06	1758	2.49372	14962.3	160.526	2582.52	0	0	-11528.6	0	0	0	7000
1.759e+06	1759	2.47483	14849	203.852	2496.99	0	0	-11495.3	0	0	0	7237.99
1.76e+06	1760	2.49627	14977.6	187.881	2432.82	0	0	-11461.1	0	0	0	7000
1.761e+06	1761	2.49251	14955.1	190.378	2195.13	0	0	-11857.9	0	0	0	7000
1.762e+06	1762	2.46656	14799.4	213.235	2403.88	0	0	-11520.1	0	0	0	7000
1.763e+06	1763	2.5263	15157.8	187.14	2515	0	0	-11819.6	0	0	0	7371.39
1.764e+06	1764	2.43982	14638.9	160.554	2405.9	0	0	-11806.4	0	0	0	7000
1.765e+06	1765	2.49959	14997.5	175.149	2471.12	0	0	-11604.2	0	0	0	7000
1.766e+06	1766	2.5141	15084.6	194.707	2438.17	0	0	-11579.8	0	0	0	7000
1.767e+06	1767	2.48198	14891.9	164.583	2406.74	0	0	-11469.4	0	0	0	7227.85
1.768e+06	1768	2.39634	14378.1	165.232	2469.68	0	0	-11468	0	0	0	7000
1.769e+06	1769	2.5305	15183	189.959	2540.99	0	0	-11283.9	0	0	0	7000
1.77e+06	1770	2.48238	14894.3	212.891	2473.32	0	0	-11606	0	0	0	7035.54
1.771e+06	1771	2.46666	14799.9	178.314	2439.38	0	0	-11408.2	0	0	0	7000
1.772e+06	1772	2.55545	15332.7	189.259	2478.88	0	0	-11657.5	0	0	0	7000
1.773e+06	1773	2.5151	15090.6	163.056	2352.5	0	0	-11713.3	0	0	0	7000
1.774e+06	1774	2.48905	14934.3	150.005	2389.98	0	0	-11762.6	0	0	0	7062.69
1.775e+06	1775	2.50003	15000.2	137.616	2290.21	0	0	-11534.5	0	0	0	7000
1.776e+06	1776	2.44346	14660.7	198.776	2570.12	0	0	-11290	0	0	0	7000
1.777e+06	1777	2.44061	14643.7	165.631	2321.22	0	0	-11429.5	0	0	0	7000
1.778e+06	1778	2.51358	15081.5	199.05	2441.15	0	0	-11474.1	0	0	0	7201.83
1.779e+06	1779	2.50569	15034.2	183.531	2422.25	0	0	-11381.9	0	0	0	7000
1.78e+06	1780	2.46092	14765.5	156.948	2478.19	0	0	-11664.6	0	0	0	7511.77
1.781e+06	1781	2.46652	14799.1	140.488	2453.14	0	0	-11606.5	0	0	0	7000
1.782e+06	1782	2.46696	14801.8	195.818	2308.43	0	0	-11482.1	0	0	0	7000
1.783e+06	1783	2.49509	14970.5	177.193	2417.91	0	0	-11231.1	0	0	0	7000
1.784e+06	1784	2.49645	14978.7	202.109	2432.25	0	0	-11633.2	0	0	0	7000
1.785e+06	1785	2.50833	15050	191.017	2317.68	0	0	-11500.2	0	0	0	7000
1.786e+06	1786	2.4547	14728.2	156.292	2506.56	0	0	-11548.8	0	0	0	7000
1.787e+06	1787	2.43274	14596.4	186.772	2423.31	0	0	-11550.2	0	0	0	7000
1.788e+06	1788	2.46	14760	168.413	2337.67	0	0	-11723.6	0	0	0	7000
1.789e+06	1789	2.46062	14763.7	183.457	2436.31	0	0	-11696.7	0	0	0	7000
1.79e+06	1790	2.51102	15066.1	187.893	2278.86	0	0	-11660.9	0	0	0	7067.37
1.791e+06	1791	2.53578	15214.7	197.871	2398.85	0	0	-11807.6	0	0	0	7000
1.792e+06	1792	2.50373	15022.4	173.095	2452.83	0	0	-11491.3	0	0	0	7142.34
1.793e+06	1793	2.56645	15398.7	186.05	2384.54	0	0	-11793.2	0	0	0	7000
1.794e+06	1794	2.47733	14864	139.827	2563.38	0	0	-11612.9	0	0	0	7000
1.795e+06	1795	2.51019	15061.1	176.714	2468.15	0	0	-11992.3	0	0	0	7000
1.796e+06	1796	2.48242	14894.5	177.944	2398.93	0	0	-11642.2	0	0	0	7000
1.797e+06	1797	2.42769	14566.1	192.543	2332.45	0	0	-11462.1	0	0	0	7000
1.798e+06	1798	2.43264	14595.9	182.638	2405.8	0	0	-11796.3	0	0	0	7000
1.799e+06	1799	2.45453	14727.2	178.705	2603.54	0	0	-11765.6	0	0	0	7000
1.8e+06	1800	2.49196	14951.7	190.423	2483.97	0	0	-11596.4	0	0	0	7000
1.801e+06	1801	2.45596	14735.8	173.975	2529.76	0	0	-11137.5	0	0	0	7000
1.802e+06	1802	2.45897	14753.8	179.083	2445.2	0	0	-11392.2	0	0	0	7000
1.803e+06	1803	2.48395	14903.7	175.315	2494.09	0	0	-11801.8	0	0	0	7000
1.804e+06	1804	2.4678	14806.8	209.242	2378.14	0	0	-11474.8	0	0	0	7000
1.805e+06	1805	2.46314	14778.9	167.348	2563.92	0	0	-11865.7	0	0	0	7000
1.806e+06	1806	2.49591	14975.5	165.086	2317.37	0	0	-11596.6	0	0	0	7000
1.807e+06	1807	2.45954	14757.2	169.307	2315.15	0	0	-11418.6	0	0	0	7000
1.808e+06	1808	2.49482	14968.9	212.465	2464.1	0	0	-11457.3	0	0	0	7000
1.809e+06	1809	2.40428	14425.7	227.864	2380.15	0	0	-11542.1	0	0	0	7513.77
1.81e+06	1810	2.41885	14513.1	189.542	2295.69	0	0	-11705.1	0	0	0	7078.43
1.811e+06	1811	2.4872	14923.2	191.152	2350.09	0	0	-11744.6	0	0	0	7391.01
1.812e+06	1812	2.46393	14783.6	156.844	2490.59	0	0	-11524.7	0	0	0	7191.28
1.813e+06	1813	2.47039	14822.3	180.124	2452.8	0	0	-11612.9	0	0	0	7000
1.814e+06	1814	2.50775	15046.5	162.93	2483.69	0	0	-11393.2	0	0	0	7000
1.815e+06	1815	2.49842	14990.5	198.357	2345.49	0	0	-11298	0	0	0	7000
1.816e+06	1816	2.45865	14751.9	170.652	2352.18	0	0	-11511.8	0	0	0	7000
1.817e+06	1817	2.46789	14807.3	163.464	2532.05	0	0	-11640.4	0	0	0	7000
1.818e+06	1818	2.44128	14647.7	162.952	2491.69	0	0	-11495.7	0	0	0	7107.37
1.819e+06	1819	2.44632	14677.9	189.519	2443.84	0	0	-11729.5	0	0	0	7000
1.82e+06	1820	2.49943	14996.6	166.182	2316.04	0	0	-11455	0	0	0	7977.78
1.821e+06	1821	2.45228	14713.7	177.249	2639.72	0	0	-11422.3	0	0	0	7000
1.822e+06	1822	2.44817	14689	146.962	2419.1	0	0	-11508.9	0	0	0	7000
1.823e+06	1823	2.43254	14595.2	213.264	2445.18	0	0	-11492.4	0	0	0	7000
1.824e+06	1824	2.4406	14643.6	161.264	2320.17	0	0	-11417.7	0	0	0	7000
1.825e+06	1825	2.41165	14469.9	203.593	2494.62	0	0	-11237.3	0	0	0	7000
1.826e+06	1826	2.46778	14806.7	166.693	2485.54	0	0	-11494.2	0	0	0	7851.88
1.827e+06	1827	2.50647	15038.8	171.308	2309.29	0	0	-11364.3	0	0	0	7728.85
1.828e+06	1828	2.49493	14969.6	182.392	2471.09	0	0	-11366.4	0	0	0	7237.53
1.829e+06	1829	2.47706	14862.4	168.949	2462.52	0	0	-11675.5	0	0	0	7000
1.83e+06	1830	2.43644	14618.6	149.466	2608.64	0	0	-11660.7	0	0	0	7000
1.831e+06	1831	2.53306	15198.4	138.415	2324.44	0	0	-11594.6	0	0	0	7000
1.832e+06	1832	2.4804	14882.4	159.065	2423.97	0	0	-11587.8	0	0	0	7000
1.833e+06	1833	2.44653	14679.2	141.883	2387.64	0	0	-11491.9	0	0	0	7000
1.834e+06	1834	2.44579	14674.8	204.028	2430.89	0	0	-11401.6	0	0	0	7000
1.835e+06	1835	2.52001	15120.1	170.669	2396.93	0	0	-11617.2	0	0	0	7000
1.836e+06	1836	2.47594	14855.6	173.906	2312.1	0	0	-11539.9	0	0	0	7000
1.837e+06	1837	2.46527	14791.6	176.299	2482.92	0	0	-11380.7	0	0	0	7000
1.838e+06	1838	2.47671	14860.3	201.286	2264.72	0	0	-11453.3	0	0	0	7783.25
1.839e+06	1839	2.39147	14348.8	204.989	2329.93	0	0	-11522.5	0	0	0	7000
1.84e+06	1840	2.48237	14894.2	191.217	2476.47	0	0	-11640.8	0	0	0	7331.44
1.841e+06	1841	2.48399	14903.9	179.052	2442.48	0	0	-11334.1	0	0	0	7000
