step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	count_0	Fmax
318000	318	2.45983	14759	183.848	2427.4	0	0	-11488.3	0	0	7051.2
319000	319	2.49051	14943	189.593	2364.09	0	0	-11338.7	0	0	7245.99
320000	320	2.50367	15022	186.334	2510.9	0	0	-11365.8	0	0	6794.83
321000	321	2.42601	14556.1	201.781	2488.78	0	0	-11372.1	0	0	7433.58
322000	322	2.52876	15172.5	167.043	2462.49	0	0	-11445.2	0	0	6330.66
323000	323	2.48571	14914.2	152.91	2470.57	0	0	-11463.1	0	0	6591.01
324000	324	2.50144	15008.7	164.099	2337.76	0	0	-11309.5	0	0	7573.91
325000	325	2.47239	14834.4	206.563	2541.39	0	0	-11279.1	0	0	6703.29
326000	326	2.50246	15014.7	147.97	2335.04	0	0	-11271.4	0	0	6170.58
327000	327	2.46027	14761.6	200.619	2491.58	0	0	-11541.1	0	0	6530.99
328000	328	2.42431	14545.9	186.058	2487.32	0	0	-11372.9	0	0	6779.35
329000	329	2.46366	14782	171.239	2356.3	0	0	-11496.2	0	0	6832.31
330000	330	2.52759	15165.5	200.674	2383.26	0	0	-11608.9	0	0	6460.1
331000	331	2.40329	14419.7	168.571	2375.49	0	0	-11404.9	0	0	6009.84
332000	332	2.47209	14832.5	163.906	2457.55	0	0	-11066.9	0	0	6659.93
333000	333	2.46094	14765.6	168.483	2474.1	0	0	-11206.9	0	0	6434.41
334000	334	2.4489	14693.4	184.894	2558.88	0	0	-11163.5	0	0	7565.95
335000	335	2.4747	14848.2	144.904	2554.93	0	0	-11382.7	0	0	6095.39
336000	336	2.49593	14975.6	151.916	2284.95	0	0	-11034.8	0	0	6349.72
337000	337	2.42682	14560.9	165.706	2488.02	0	0	-11209.6	0	0	6468.06
338000	338	2.44756	14685.4	177.012	2385.91	0	0	-11590	0	0	6633.73
339000	339	2.51969	15118.2	168.495	2514.46	0	0	-11537	0	0	6474.39
340000	340	2.46263	14775.8	191.69	2576.51	0	0	-11532.9	0	0	6732.41
341000	341	2.43239	14594.3	220.84	2354.49	0	0	-11426.8	0	0	6773.37
342000	342	2.52201	15132.1	153.484	2566.1	0	0	-11708.9	0	0	6197.46
343000	343	2.50986	15059.2	192.964	2419.63	0	0	-11628	0	0	6244.73
344000	344	2.44681	14680.8	187.986	2446.57	0	0	-11515.8	0	0	6456.24
345000	345	2.45862	14751.7	158.02	2389.92	0	0	-11848.6	0	0	6598.57
346000	346	2.49506	14970.4	185.409	2499.26	0	0	-11348.6	0	0	6895.78
347000	347	2.46574	14794.4	209.873	2385.33	0	0	-11621.9	0	0	6871.92
348000	348	2.43271	14596.3	167.023	2503.27	0	0	-11571.8	0	0	6131.01
349000	349	2.47689	14861.4	198.265	2419.32	0	0	-11384.1	0	0	6374.23
350000	350	2.45617	14737	142.111	2384.93	0	0	-11713.2	0	0	6693.19
351000	351	2.46029	14761.8	159.985	2501.57	0	0	-11613.1	0	0	6124.88
352000	352	2.48501	14910.1	193.518	2308	0	0	-11721.6	0	0	7315.4
353000	353	2.4492	14695.2	196.611	2413.56	0	0	-11152.6	0	0	7487.83
354000	354	2.48208	14892.5	159.161	2351.88	0	0	-11368.9	0	0	6327.44
355000	355	2.50277	15016.6	175.012	2544.17	0	0	-11460.4	0	0	6733.78
356000	356	2.48382	14902.9	178.709	2503.49	0	0	-11590.8	0	0	7580.35
357000	357	2.52345	15140.7	202.177	2405.41	0	0	-11272.3	0	0	6465.67
358000	358	2.42695	14561.7	210.803	2599.48	0	0	-11663.8	0	0	6333.61
359000	359	2.41482	14488.9	194.404	2345.29	0	0	-11564.1	0	0	6909.85
360000	360	2.47645	14858.7	197.112	2418.13	0	0	-11391.6	0	0	6041.54
361000	361	2.49554	14973.2	189.382	2461.45	0	0	-11487.6	0	0	6776.69
362000	362	2.48008	14880.5	176.236	2379.52	0	0	-11626.1	0	0	6486.8
363000	363	2.51565	15093.9	172.585	2476.55	0	0	-11253.6	0	0	6894.12
364000	364	2.49344	14960.6	182.957	2212.2	0	0	-11416.5	0	0	6407.8
365000	365	2.4471	14682.6	171.965	2402.51	0	0	-11455	0	0	6512.1
366000	366	2.47039	14822.3	156.865	2483.99	0	0	-11558.7	0	0	6652.84
367000	367	2.44534	14672	211.977	2497.79	0	0	-11742.4	0	0	7676.59
368000	368	2.4371	14622.6	163.852	2469.79	0	0	-11270.9	0	0	6707.85
369000	369	2.45426	14725.5	171.566	2460.48	0	0	-11383.6	0	0	7183.02
370000	370	2.46103	14766.2	190.186	2455.34	0	0	-11495	0	0	6374.07
371000	371	2.5153	15091.8	177.649	2400.76	0	0	-11374.4	0	0	6738.17
372000	372	2.46537	14792.2	156.296	2291.63	0	0	-11734.9	0	0	6182.27
373000	373	2.45556	14733.3	158.257	2479.19	0	0	-11374.4	0	0	7046.43
374000	374	2.49335	14960.1	197.835	2513.88	0	0	-11438.1	0	0	6245.67
375000	375	2.39675	14380.5	149.618	2484.81	0	0	-11498.2	0	0	7098.14
376000	376	2.45507	14730.4	156.153	2531.47	0	0	-11506.1	0	0	6581.7
377000	377	2.50051	15003	164.432	2421.75	0	0	-11539.2	0	0	6446.14
378000	378	2.48739	14924.3	173.552	2452.13	0	0	-11487.8	0	0	6304.92
379000	379	2.53829	15229.8	174.97	2365.01	0	0	-11338.2	0	0	6028.64
380000	380	2.49648	14978.9	167.929	2337.53	0	0	-11439.2	0	0	6573.92
381000	381	2.49908	14994.5	209.105	2326.51	0	0	-11358	0	0	7255.58
382000	382	2.51491	15089.5	174.056	2401.67	0	0	-11310.6	0	0	7551.53
383000	383	2.53608	15216.5	155.042	2543.59	0	0	-11571.4	0	0	6344.1
384000	384	2.48466	14908	165.864	2518.89	0	0	-11565.5	0	0	7121.91
385000	385	2.48147	14888.8	175.595	2407.03	0	0	-11449.1	0	0	6270.8
386000	386	2.41796	14507.8	161.196	2492.19	0	0	-11408.2	0	0	7041.89
387000	387	2.47917	14875	230.266	2471.76	0	0	-11486.3	0	0	6397.94
388000	388	2.44431	14665.9	188.896	2451.94	0	0	-11714.2	0	0	6318.38
389000	389	2.43402	14604.1	185.446	2537.13	0	0	-11407.3	0	0	7743.61
390000	390	2.52616	15157	179.684	2406.37	0	0	-11469.2	0	0	6389.31
391000	391	2.4992	14995.2	171.374	2443.34	0	0	-11107.3	0	0	6661.55
392000	392	2.46894	14813.6	197.215	2470.45	0	0	-11352.5	0	0	6484.24
393000	393	2.4036	14421.6	163.533	2455.27	0	0	-11496.7	0	0	6571.92
394000	394	2.50781	15046.8	157.677	2497.37	0	0	-11356.9	0	0	6439.49
395000	395	2.47271	14836.2	151.864	2469.5	0	0	-11423.7	0	0	6457.13
396000	396	2.46692	14801.5	160.161	2392.99	0	0	-11381.1	0	0	7109.29
397000	397	2.51631	15097.8	173.029	2384.49	0	0	-11385.9	0	0	6618.11
398000	398	2.44769	14686.1	196.846	2388.46	0	0	-11781.2	0	0	6173.29
399000	399	2.52759	15165.5	172.554	2428.81	0	0	-11711.2	0	0	6724.44
400000	400	2.49323	14959.4	187.966	2417.33	0	0	-11611.9	0	0	6483.95
401000	401	2.39471	14368.3	211.922	2424.71	0	0	-11513.3	0	0	6841.03
402000	402	2.43081	14584.9	183.417	2359.21	0	0	-11359.1	0	0	7520.13
403000	403	2.45687	14741.2	154.061	2499.62	0	0	-11487.6	0	0	6098.95
404000	404	2.44067	14644	197.576	2505.34	0	0	-11745.1	0	0	6757.27
405000	405	2.46019	14761.1	149.589	2331.97	0	0	-11472.1	0	0	6885.47
406000	406	2.46059	14763.5	169.541	2358.49	0	0	-11545.9	0	0	7444.41
407000	407	2.41074	14464.4	198.83	2403.81	0	0	-11696.6	0	0	6933.49
408000	408	2.49036	14942.1	205.898	2421.41	0	0	-11648.3	0	0	6895.61
409000	409	2.50289	15017.4	148.341	2428.03	0	0	-11529.7	0	0	6771.7
410000	410	2.48796	14927.8	175.52	2322.8	0	0	-11714.1	0	0	6271.92
411000	411	2.44912	14694.7	158.604	2414.97	0	0	-11365.7	0	0	6069.54
412000	412	2.52596	15155.7	143.914	2405.39	0	0	-11678.2	0	0	6743.2
413000	413	2.45713	14742.8	125.903	2465.33	0	0	-11765.1	0	0	6374.56
414000	414	2.48049	14882.9	167.735	2390.65	0	0	-11730.1	0	0	6534.04
415000	415	2.51348	15080.9	152.52	2444.88	0	0	-11683.3	0	0	6663.75
416000	416	2.46585	14795.1	179.414	2318.09	0	0	-11606.3	0	0	6826
417000	417	2.46074	14764.4	197.521	2423.31	0	0	-11671.9	0	0	7386.17
418000	418	2.47776	14866.5	196.589	2492.27	0	0	-11507.8	0	0	6482.23
419000	419	2.49822	14989.3	199.282	2534.53	0	0	-11617.1	0	0	6774.86
420000	420	2.45047	14702.8	165.454	2415.47	0	0	-11589.5	0	0	6086.12
421000	421	2.49114	14946.8	176.206	2283.03	0	0	-11365.6	0	0	6223.72
422000	422	2.51465	15087.9	224.705	2461.29	0	0	-11282	0	0	6587.56
423000	423	2.44919	14695.1	186.248	2519.88	0	0	-11410.1	0	0	5979.65
424000	424	2.43516	14611	166.824	2451.86	0	0	-11159.1	0	0	6381.78
425000	425	2.47142	14828.5	191.524	2464.49	0	0	-11335.1	0	0	6432.08
426000	426	2.45161	14709.7	185.848	2431.5	0	0	-11341.5	0	0	7395.52
427000	427	2.4526	14715.6	170.087	2484.43	0	0	-11576.2	0	0	6064.7
428000	428	2.49378	14962.7	216.156	2384.18	0	0	-11650.8	0	0	6775.91
429000	429	2.53949	15237	173.771	2446.73	0	0	-11502	0	0	6387.46
430000	430	2.47011	14820.7	165.197	2491.22	0	0	-11354	0	0	6559.32
431000	431	2.46493	14789.6	176.451	2424.66	0	0	-11759.1	0	0	6215.89
432000	432	2.41756	14505.4	166.679	2473	0	0	-11518.9	0	0	6489.87
433000	433	2.44121	14647.2	175.666	2400.22	0	0	-11331.3	0	0	6441.78
434000	434	2.58427	15505.6	179.383	2412.5	0	0	-11518.9	0	0	6821.08
435000	435	2.50507	15030.4	211.934	2518.51	0	0	-11579.2	0	0	5876.23
436000	436	2.52173	15130.4	155.267	2445.21	0	0	-11493.9	0	0	6222.33
437000	437	2.47992	14879.5	158.651	2432.1	0	0	-11437	0	0	6534.54
438000	438	2.51976	15118.6	195.105	2323.29	0	0	-11389.7	0	0	7213.89
439000	439	2.5161	15096.6	182.037	2505.9	0	0	-11562.9	0	0	6670.63
440000	440	2.48619	14917.2	192.006	2553.39	0	0	-11286.4	0	0	8215.75
441000	441	2.43351	14601.1	187.384	2375.49	0	0	-11589.4	0	0	6953.91
442000	442	2.47021	14821.2	206.699	2515.67	0	0	-11554.9	0	0	6571.34
443000	443	2.45274	14716.5	223.631	2517.79	0	0	-11382.5	0	0	6708.88
444000	444	2.46595	14795.7	217.944	2546.79	0	0	-11559.9	0	0	6136.83
445000	445	2.45445	14726.7	220.153	2433.42	0	0	-11140.7	0	0	7138.52
446000	446	2.42484	14549.1	195.928	2372.19	0	0	-11457	0	0	7269.62
447000	447	2.46079	14764.7	146.076	2421.27	0	0	-11208.9	0	0	7079.83
448000	448	2.4513	14707.8	166.2	2472.4	0	0	-11140.2	0	0	6075.03
449000	449	2.54224	15253.5	219.736	2458.84	0	0	-11295.4	0	0	7457.68
450000	450	2.49261	14955.6	173.61	2403.62	0	0	-11118.3	0	0	6102.89
451000	451	2.55041	15302.5	187.889	2413.14	0	0	-11488.3	0	0	6424.12
452000	452	2.50507	15030.4	156.444	2608.99	0	0	-11244.6	0	0	7032.97
453000	453	2.4832	14899.2	200.482	2476.28	0	0	-10925.9	0	0	7116.74
454000	454	2.52304	15138.2	127.576	2365.44	0	0	-11121.1	0	0	6923.01
455000	455	2.51718	15103.1	152.239	2362.15	0	0	-11474.4	0	0	6234.9
456000	456	2.49774	14986.4	191.616	2445.2	0	0	-11467.7	0	0	7405.69
457000	457	2.53857	15231.4	147.703	2468.53	0	0	-11576.2	0	0	6494.19
458000	458	2.50518	15031.1	184.105	2484.66	0	0	-11403	0	0	6308.22
459000	459	2.43418	14605.1	163.33	2313.69	0	0	-11512.1	0	0	6090.28
460000	460	2.5053	15031.8	218.685	2341.81	0	0	-11525.7	0	0	7091.38
461000	461	2.48254	14895.3	180.636	2471.05	0	0	-11321.6	0	0	6353.28
462000	462	2.44876	14692.6	195.675	2506.09	0	0	-11421.4	0	0	7204.63
463000	463	2.47698	14861.9	152.253	2264.78	0	0	-11714.1	0	0	7112.89
464000	464	2.45986	14759.2	186.261	2333.68	0	0	-11275.9	0	0	6905.11
465000	465	2.5213	15127.8	183.243	2375.41	0	0	-11184.6	0	0	6387.15
466000	466	2.40774	14446.5	169.669	2413.89	0	0	-11577.4	0	0	6066.7
467000	467	2.48476	14908.6	182.122	2425.92	0	0	-11475.3	0	0	6705.64
468000	468	2.47694	14861.6	163.637	2577.51	0	0	-11570.1	0	0	6610.07
469000	469	2.47743	14864.6	177.613	2342.64	0	0	-11359.3	0	0	6457.03
470000	470	2.4643	14785.8	211.734	2358.03	0	0	-11412	0	0	6767.06
471000	471	2.48488	14909.3	163.408	2378.37	0	0	-11364.3	0	0	6846.52
472000	472	2.42757	14565.4	196.587	2551.98	0	0	-11675.5	0	0	6998.34
473000	473	2.48848	14930.9	177.174	2416.48	0	0	-11487.7	0	0	6482.72
474000	474	2.48823	14929.4	205.881	2496.98	0	0	-11624.8	0	0	7046.12
475000	475	2.49465	14967.9	112.139	2392.23	0	0	-11520.9	0	0	6257.75
476000	476	2.46484	14789	183.276	2579.3	0	0	-11485.1	0	0	7053.16
477000	477	2.54561	15273.7	189.537	2337.41	0	0	-11423.7	0	0	6252.05
478000	478	2.45459	14727.5	168.864	2381.62	0	0	-11473.1	0	0	6756.6
479000	479	2.47915	14874.9	184.238	2455.15	0	0	-11623.5	0	0	6574.95
480000	480	2.52899	15173.9	213.693	2387.9	0	0	-11426.9	0	0	6759.1
481000	481	2.41301	14478	187.177	2424.23	0	0	-11501.9	0	0	6202.59
482000	482	2.46075	14764.5	193.643	2424.41	0	0	-11112.7	0	0	6519.04
483000	483	2.44696	14681.8	179.259	2485.07	0	0	-11307.4	0	0	6611.84
484000	484	2.41713	14502.8	171.166	2410.18	0	0	-11407.2	0	0	6448.72
485000	485	2.49369	14962.1	215.961	2382.6	0	0	-11352.3	0	0	6463
486000	486	2.5074	15044.4	171.538	2322.59	0	0	-11427.6	0	0	6747.33
487000	487	2.47402	14844.1	202.014	2436.58	0	0	-11656.5	0	0	6236.88
488000	488	2.45091	14705.5	165.933	2302.82	0	0	-11524.6	0	0	6828.9
489000	489	2.51593	15095.6	145.291	2463.1	0	0	-11548	0	0	6549.77
490000	490	2.40821	14449.3	209.526	2402.2	0	0	-11262.2	0	0	6657.49
491000	491	2.45763	14745.8	192.025	2386.12	0	0	-11275.7	0	0	6487.15
492000	492	2.53478	15208.7	193.918	2411.48	0	0	-11522.8	0	0	7514.31
493000	493	2.3797	14278.2	212.64	2387.42	0	0	-11168.3	0	0	7846.87
494000	494	2.45774	14746.4	138.076	2533.29	0	0	-11347.7	0	0	6467.54
495000	495	2.48236	14894.2	171.054	2426.72	0	0	-11399.7	0	0	6492.65
496000	496	2.49126	14947.6	190.28	2464.69	0	0	-11578.5	0	0	6895.98
497000	497	2.46519	14791.2	183.446	2448.84	0	0	-11243.9	0	0	5988.05
498000	498	2.477	14862	158.508	2448.62	0	0	-11395.5	0	0	7161.06
499000	499	2.49555	14973.3	211.916	2417.54	0	0	-11672.8	0	0	6908.12
500000	500	2.48519	14911.2	187.301	2406.06	0	0	-11752.6	0	0	6691.33
501000	501	2.48808	14928.5	177.279	2630.22	0	0	-11679.9	0	0	6539.31
502000	502	2.48165	14889.9	143.981	2440.5	0	0	-11720.2	0	0	6266.88
503000	503	2.45407	14724.4	171.557	2453.66	0	0	-11605.7	0	0	6569.77
504000	504	2.49171	14950.3	141.788	2450.24	0	0	-11657.8	0	0	7372.78
505000	505	2.52148	15128.9	189.417	2474.9	0	0	-11685.8	0	0	6659.7
506000	506	2.47489	14849.3	170.662	2271.84	0	0	-11438.8	0	0	7238.51
507000	507	2.49053	14943.2	153.364	2350.71	0	0	-11485	0	0	6569.4
508000	508	2.45978	14758.7	165.756	2328.22	0	0	-11503.9	0	0	6151.6
509000	509	2.49432	14965.9	160.099	2490.99	0	0	-11469.5	0	0	6242.24
510000	510	2.51527	15091.6	175.507	2393.9	0	0	-11625.6	0	0	6874.67
511000	511	2.48702	14922.1	208.807	2369.64	0	0	-11831.6	0	0	6458.02
512000	512	2.43877	14632.6	208.711	2262.01	0	0	-11512.1	0	0	6528.25
513000	513	2.45704	14742.3	146.526	2357.91	0	0	-11307.2	0	0	6170.79
514000	514	2.50197	15011.8	170.009	2439.94	0	0	-11493.4	0	0	6029.03
515000	515	2.46993	14819.6	170.627	2409.43	0	0	-11348.6	0	0	6589.94
516000	516	2.51698	15101.9	187.009	2390.54	0	0	-11466.6	0	0	6288.02
517000	517	2.49706	14982.4	202.389	2409.56	0	0	-11848.5	0	0	6443.65
518000	518	2.46851	14811	182.189	2305.65	0	0	-11693.7	0	0	6190.13
519000	519	2.49842	14990.5	143.565	2388.48	0	0	-11456.8	0	0	6892.22
520000	520	2.47319	14839.1	181.995	2583.23	0	0	-11568.4	0	0	8130.17
521000	521	2.49184	14951	175.263	2429.35	0	0	-11970.5	0	0	7415.39
522000	522	2.42738	14564.3	146.7	2425.87	0	0	-11562.8	0	0	6735.55
523000	523	2.4594	14756.4	155.372	2410.14	0	0	-11485.4	0	0	6427.85
524000	524	2.46539	14792.4	180.805	2318.01	0	0	-11662.2	0	0	6391.44
525000	525	2.48103	14886.2	172.893	2425.79	0	0	-11557.6	0	0	6850.66
526000	526	2.45251	14715	174.523	2334.18	0	0	-11486.4	0	0	7121.3
527000	527	2.4442	14665.2	171.474	2490.36	0	0	-11532.3	0	0	6930.51
528000	528	2.5183	15109.8	168.761	2386.59	0	0	-11476.2	0	0	6369.86
529000	529	2.40308	14418.5	172.622	2553.75	0	0	-11389	0	0	6823.07
530000	530	2.51871	15112.3	155.299	2354.33	0	0	-11652	0	0	6060.93
531000	531	2.49346	14960.8	195.015	2446.07	0	0	-11498.4	0	0	6656.99
532000	532	2.47242	14834.5	234.819	2438.4	0	0	-11424.7	0	0	7237.71
533000	533	2.48014	14880.9	203.617	2341.67	0	0	-11457.7	0	0	6594.28
534000	534	2.54261	15255.6	145.597	2323.56	0	0	-11737	0	0	6480.68
535000	535	2.47206	14832.3	176.71	2463.37	0	0	-11736.8	0	0	6941.24
536000	536	2.46293	14777.6	172.38	2381.76	0	0	-11567	0	0	6209.36
537000	537	2.43857	14631.4	192.955	2379.69	0	0	-11473.3	0	0	6618.15
538000	538	2.42918	14575.1	212.701	2375.54	0	0	-11781.2	0	0	6442.38
539000	539	2.49078	14944.7	169.564	2407.82	0	0	-11672.9	0	0	6613.33
540000	540	2.51156	15069.4	208.354	2512.78	0	0	-11745.2	0	0	6617.61
541000	541	2.49176	14950.5	193.27	2441.11	0	0	-11596.8	0	0	6594.31
542000	542	2.55268	15316.1	152.833	2419.17	0	0	-11520.4	0	0	7030.64
543000	543	2.47684	14861.1	178.636	2495.67	0	0	-11720.4	0	0	6283.55
544000	544	2.45495	14729.7	186.267	2520.29	0	0	-11530.6	0	0	6611.47
545000	545	2.47469	14848.1	176.227	2454.3	0	0	-11530.8	0	0	6798.55
546000	546	2.51006	15060.4	159.067	2480.3	0	0	-11447.4	0	0	7902.47
547000	547	2.51311	15078.6	190.146	2210	0	0	-11399.2	0	0	7198.56
548000	548	2.45872	14752.3	152.742	2387.1	0	0	-11337	0	0	6494.03
549000	549	2.40586	14435.1	204.635	2351.79	0	0	-11510.6	0	0	7147.15
550000	550	2.48101	14886	186.368	2492.21	0	0	-11562.6	0	0	5996.66
551000	551	2.47143	14828.6	181.306	2317.95	0	0	-11250.6	0	0	7165.84
552000	552	2.43624	14617.4	182.109	2530.23	0	0	-11122.2	0	0	6631.97
553000	553	2.43821	14629.2	139.532	2422.61	0	0	-11314	0	0	6413.02
554000	554	2.52501	15150	192.305	2538.08	0	0	-11497.7	0	0	6967.26
555000	555	2.44043	14642.6	175.781	2414.55	0	0	-11320	0	0	6457.45
556000	556	2.49246	14954.8	242.976	2530.1	0	0	-11480.1	0	0	7759.51
557000	557	2.48243	14894.6	235.195	2381.53	0	0	-11397.1	0	0	6744.1
558000	558	2.42346	14540.8	143.292	2540.3	0	0	-11173.2	0	0	6092.62
559000	559	2.46153	14769.2	180.96	2519.2	0	0	-11322.4	0	0	6671.4
560000	560	2.46367	14782	214.624	2360.87	0	0	-11248.6	0	0	6717.81
561000	561	2.46126	14767.5	185.855	2424.86	0	0	-11295.7	0	0	6644.35
562000	562	2.51182	15070.9	194.69	2350.83	0	0	-11165.9	0	0	7348.36
563000	563	2.46151	14769	155.605	2334.7	0	0	-11162.2	0	0	6576.69
564000	564	2.47672	14860.3	182.312	2415.05	0	0	-11371.4	0	0	5993.84
565000	565	2.45041	14702.5	179.037	2408.45	0	0	-11295.5	0	0	6215.39
566000	566	2.51405	15084.3	217.871	2417.55	0	0	-11474.7	0	0	6781.35
567000	567	2.49528	14971.7	149.988	2458.71	0	0	-11366.7	0	0	6385.37
568000	568	2.51047	15062.8	141.872	2348.21	0	0	-11504.3	0	0	6665.95
569000	569	2.42284	14537.1	155.895	2433.94	0	0	-11498	0	0	6937.39
570000	570	2.50694	15041.7	169.508	2572.31	0	0	-11693.5	0	0	6217.81
571000	571	2.48466	14907.9	173.845	2282.21	0	0	-11292	0	0	6121.88
572000	572	2.48288	14897.3	205.579	2436.14	0	0	-11376.7	0	0	6486.21
573000	573	2.50093	15005.6	165.482	2401	0	0	-11432.3	0	0	7728.6
574000	574	2.4883	14929.8	186.601	2561.2	0	0	-11497.8	0	0	6250.5
575000	575	2.49659	14979.5	200.265	2498.01	0	0	-11510.7	0	0	6677.55
576000	576	2.45241	14714.5	171.805	2580.63	0	0	-11295.9	0	0	6141.92
577000	577	2.42878	14572.7	154.28	2460.38	0	0	-11225.9	0	0	6459.15
578000	578	2.46405	14784.3	160.943	2550.7	0	0	-11446.6	0	0	6705.08
579000	579	2.52341	15140.5	162.449	2452.38	0	0	-11632.9	0	0	6418.38
580000	580	2.48597	14915.8	186.38	2461.79	0	0	-11634.1	0	0	6230.23
581000	581	2.53566	15213.9	155.232	2577.24	0	0	-11379.2	0	0	6352.81
582000	582	2.48814	14928.9	170.106	2594.11	0	0	-11389.3	0	0	6721.65
583000	583	2.45457	14727.4	167.638	2421.22	0	0	-11498.9	0	0	6783.8
584000	584	2.44133	14648	163.578	2335.06	0	0	-11604	0	0	6129.63
585000	585	2.49179	14950.7	180.51	2444.7	0	0	-11374.6	0	0	6067.66
586000	586	2.47797	14867.8	198.688	2504.23	0	0	-11509.6	0	0	6408.38
587000	587	2.48982	14938.9	143.756	2500.99	0	0	-11467.9	0	0	6518.73
588000	588	2.5407	15244.2	168.018	2397.28	0	0	-11547	0	0	6673.6
589000	589	2.47062	14823.7	164.093	2407.13	0	0	-11464.1	0	0	6561.28
590000	590	2.48376	14902.5	145.92	2334.85	0	0	-11542.1	0	0	6739
591000	591	2.45558	14733.5	161.65	2493.57	0	0	-11465.4	0	0	6286.58
592000	592	2.53072	15184.3	207.068	2306.43	0	0	-11573.3	0	0	6781.06
593000	593	2.50295	15017.7	162.649	2479.49	0	0	-11468.4	0	0	6077.7
594000	594	2.46721	14803.3	174.307	2484.97	0	0	-11595.4	0	0	6220.29
595000	595	2.52164	15129.8	182.033	2486.7	0	0	-11398.8	0	0	6199.18
596000	596	2.49269	14956.1	190.774	2498.05	0	0	-11392.4	0	0	7823.64
597000	597	2.48653	14919.2	153.507	2385.8	0	0	-11637	0	0	6404.1
598000	598	2.46346	14780.8	164.669	2486.9	0	0	-11681.3	0	0	6434.49
599000	599	2.53523	15211.4	162.402	2530.45	0	0	-11638.1	0	0	6286.25
600000	600	2.4719	14831.4	187.218	2483.02	0	0	-11395.9	0	0	6380.28
601000	601	2.40803	14448.2	176.914	2443	0	0	-11733.1	0	0	6440.81
602000	602	2.45478	14728.7	152.838	2439.11	0	0	-11453.3	0	0	6628.96
603000	603	2.47629	14857.7	165.775	2399.3	0	0	-11667.2	0	0	6357.39
604000	604	2.46904	14814.3	177.54	2263.29	0	0	-11254.9	0	0	6704.06
605000	605	2.4374	14624.4	170.088	2469.65	0	0	-11344.6	0	0	6865.66
606000	606	2.5123	15073.8	159.649	2425.36	0	0	-11459.2	0	0	6365.08
607000	607	2.48607	14916.4	198.254	2423.32	0	0	-11510.5	0	0	7338.25
608000	608	2.48446	14906.7	192.773	2366.44	0	0	-11682.8	0	0	6483.5
609000	609	2.48222	14893.3	160.089	2436.44	0	0	-11286.2	0	0	6178.61
610000	610	2.48957	14937.4	164.911	2400.79	0	0	-11430.5	0	0	6762.45
611000	611	2.46279	14776.8	196.612	2520.6	0	0	-11497.9	0	0	6885.15
612000	612	2.43451	14607.1	208.447	2498.33	0	0	-11640.6	0	0	6730.55
613000	613	2.51088	15065.3	218.495	2472.11	0	0	-11515.8	0	0	6841.49
614000	614	2.51279	15076.7	174.976	2318.65	0	0	-11429.8	0	0	6463.57
615000	615	2.49623	14977.4	185.189	2323.78	0	0	-11686	0	0	6330.53
616000	616	2.4978	14986.8	168.348	2589.53	0	0	-11473.4	0	0	6551.83
617000	617	2.46032	14761.9	214.905	2379.64	0	0	-11516.7	0	0	7014.94
618000	618	2.47332	14839.9	165.987	2364.61	0	0	-11659.1	0	0	6137.57
619000	619	2.48847	14930.8	152.69	2376.61	0	0	-11601.4	0	0	6445.77
620000	620	2.48581	14914.8	174.465	2438.76	0	0	-11479.3	0	0	6858.44
621000	621	2.45459	14727.5	150.174	2476.35	0	0	-11481.7	0	0	6385.51
622000	622	2.45037	14702.2	173.697	2431.15	0	0	-11636.9	0	0	7259.23
623000	623	2.45397	14723.8	224.198	2396.87	0	0	-11530.5	0	0	7081.4
624000	624	2.47878	14872.7	197.902	2437.89	0	0	-11676.5	0	0	5987.98
625000	625	2.46467	14788	168.083	2327.7	0	0	-11762.2	0	0	7086.79
626000	626	2.48892	14933.5	161.449	2360.91	0	0	-11420.7	0	0	6863.97
627000	627	2.52029	15121.7	180.043	2346.73	0	0	-11515.1	0	0	6568.42
628000	628	2.45372	14722.3	205.964	2430.49	0	0	-11618	0	0	6966.24
629000	629	2.4445	14667	168.503	2337.72	0	0	-11601	0	0	6674.03
630000	630	2.42734	14564	186.264	2463.45	0	0	-11693.5	0	0	7746.69
631000	631	2.40629	14437.7	135.875	2363.12	0	0	-11589.5	0	0	6452.83
632000	632	2.42776	14566.5	164.406	2466.94	0	0	-11709.1	0	0	6127.71
633000	633	2.46729	14803.8	179.765	2439.98	0	0	-11739.1	0	0	6327.99
634000	634	2.53221	15193.3	174.913	2362.25	0	0	-11604.2	0	0	6576.93
635000	635	2.47401	14844.1	159.836	2509.82	0	0	-11340	0	0	7043.48
636000	636	2.4318	14590.8	194.338	2381.3	0	0	-11559.7	0	0	8302.89
637000	637	2.5214	15128.4	174.597	2540.54	0	0	-11458.7	0	0	6970.25
638000	638	2.46866	14812	198.32	2476.54	0	0	-11409.3	0	0	7050.7
639000	639	2.47842	14870.5	177.599	2429.51	0	0	-11644.1	0	0	6876.53
640000	640	2.5116	15069.6	209.522	2474.25	0	0	-11602.3	0	0	7061.27
641000	641	2.46641	14798.5	140.961	2567.87	0	0	-11527.9	0	0	6696.41
642000	642	2.43991	14639.4	163.148	2256.17	0	0	-11720	0	0	6983.81
643000	643	2.50654	15039.3	150.589	2343.02	0	0	-11703.4	0	0	6730.62
644000	644	2.48766	14926	150.108	2410.06	0	0	-11599.5	0	0	6486.4
